fecha;area;partida;importe
2025-01-08;Direccion;Hardware;8696.77
2025-05-29;Contabilidad;Suministros;2569.84
2025-04-10;Contabilidad;Viajes;5912.24
2025-01-12;Operaciones;Suministros;5536.61
2025-01-07;RRHH;Formacion;15977.63
2025-04-21;RRHH;Publicidad;3398.66
2025-05-26;Administracion;Viajes;4250.28
2025-03-28;RRHH;Viajes;8376.92
2025-10-03;Contabilidad;Hardware;4267.49
2025-03-13;Direccion;Publicidad;247.13
2025-10-05;Administracion;Viajes;2560.32
2025-08-26;IT;Publicidad;3405.39
2025-03-14;Direccion;;190.83
2025-05-06;RRHH;Mantenimiento;13589.24
2025-10-25;Calidad;Alquileres;1239.44
2025-03-02;Marketing;Formacion;706.08
2025-05-16;Ventas;Software;1312.39
2025-01-28;Operaciones;Publicidad;452.58
2025-03-18;I+D;Mantenimiento;2462.09
2025-09-20;Contabilidad;Mantenimiento;3908.49
2025-11-09;IT;Mantenimiento;2292.79
2025-11-09;Direccion;Hardware;8216.44
2025-04-21;RRHH;Mantenimiento;8443.35
2025-08-06;Ventas;Suministros;5911.43
2025-04-04;Calidad;Software;10000000.0
2025-08-12;XXX-AREA MALA;Publicidad;10194.06
2025-02-18;Administracion;Viajes;3235.7
2025-02-15;Ventas;Suministros;2684.86
2025-09-03;Administracion;Seguros;10139.76
2025-03-20;Contabilidad;Formacion;2881.58
2025-07-11;IT;Mantenimiento;1406.13
2025-04-12;Calidad;Suministros;1765.8
2025-06-28;Calidad;Mantenimiento;7733.49
2025-08-01;I+D;Software;2769.35
2025-01-04;Calidad;Personal;11562.64
2025-07-03;RRHH;Personal;2521.7
2025-11-08;Calidad;Software;4012.58
2025-02-18;Calidad;Viajes;236.3
2025-08-17;IT;Mantenimiento;2696.44
2025-08-07;Administracion;Publicidad;7363.54
2025-05-22;Operaciones;Publicidad;2983.03
2025-07-07;Direccion;XXX-PARTIDA MALA;6134.92
2025-03-24;Direccion;Viajes;8425.53
2025-08-27;I+D;Mantenimiento;2840.98
2025-02-22;Contabilidad;Viajes;5343.86
2025-01-08;Administracion;Publicidad;8392.7
2025-01-02;Contabilidad;Software;2450.9
2025-05-08;RRHH;Mantenimiento;6055.83
2025-05-30;Contabilidad;Viajes;4227.67
2025-03-23;Calidad;Publicidad;8007.25
2025-08-30;Administracion;Formacion;1058.42
2025-02-10;Direccion;Software;6183.49
2025-04-18;Administracion;Mantenimiento;5766.55
2025-09-03;RRHH;Publicidad;914.32
2025-02-04;IT;Alquileres;4336.64
2025-07-15;RRHH;Hardware;16142.66
2025-06-09;RRHH;Software;12893.62
2025-06-02;Marketing;Hardware;-500.0
2025-01-31;;Viajes;5539.25
2025-09-08;IT;Alquileres;10844.17
2025-06-21;Direccion;Hardware;6748.6
2025-08-31;;Suministros;1599.89
2025-02-02;I+D;Personal;5846.84
2025-03-13;Marketing;Viajes;3180.23
2025-06-16;Calidad;Alquileres;1670.51
2025-05-30;Administracion;Seguros;4789.27
2025-04-01;Ventas;Viajes;1606.82
2025-04-05;Operaciones;Suministros;6764.46
2025-06-06;RRHH;Hardware;13673.84
2025-07-21;Administracion;Seguros;1195.85
2025-08-08;Contabilidad;Suministros;1262.38
2025-05-19;Marketing;Suministros;3290.78
2025-02-22;Calidad;Formacion;8639.08
2025-01-01;Contabilidad;Alquileres;1697.99
2025-02-20;I+D;Suministros;1031.35
2025-09-23;Administracion;Personal;6021.09
2025-02-05;;Hardware;13424.34
2025-02-08;Administracion;Mantenimiento;3571.92
2025-08-14;;Viajes;1544.44
2025-06-16;RRHH;Suministros;15972.01
2025-11-03;Contabilidad;Viajes;2071.65
2025-10-05;Direccion;Publicidad;1027.28
2025-04-04;Administracion;Formacion;6227.0
2025-06-10;IT;Publicidad;2085.75
2025-04-22;Calidad;Viajes;11090.64
2025-05-09;Contabilidad;Hardware;5985.45
2025-06-18;Marketing;Seguros;7985.66
2025-01-21;Ventas;Mantenimiento;8200.04
2025-01-28;I+D;Personal;2337.4
2025-06-12;;Formacion;3081.31
2025-10-16;Calidad;Seguros;1342.05
2025-04-07;Marketing;Hardware;4122.15
2025-13-40;Administracion;Formacion;4631.36
2025-08-05;Ventas;Hardware;3420.49
2025-08-18;Operaciones;Hardware;8352.44
2025-08-28;Marketing;Personal;3405.44
2025-08-25;;Alquileres;7135.33
2025-06-07;Operaciones;Personal;3358.51
2025-06-23;Marketing;Alquileres;10807.54
2025-10-28;Operaciones;Hardware;990.48
2025-06-16;RRHH;Mantenimiento;13283.41
2025-09-09;Marketing;Suministros;6028.08
2025-11-10;Direccion;Mantenimiento;5129.36
2025-11-04;Contabilidad;Suministros;2374.23
2025-03-31;Calidad;Software;1883.27
2025-03-27;Marketing;Mantenimiento;6178.13
2025-07-08;Direccion;Software;12283.93
2025-08-20;Calidad;Formacion;7770.0
2025-09-10;Operaciones;Seguros;4103.6
2025-02-15;Operaciones;Suministros;6126.74
2025-06-20;Operaciones;Mantenimiento;14037.98
2025-02-20;Ventas;Hardware;-500.0
2025-09-21;Administracion;Seguros;165.99
2025-04-03;RRHH;Publicidad;7975.82
2025-04-22;Contabilidad;Software;-500.0
2025-06-02;Calidad;Viajes;3772.01
2025-04-12;Operaciones;Formacion;2788.93
2025-03-28;RRHH;Hardware;4836.56
2025-08-25;Direccion;Seguros;877.59
2025-06-01;Administracion;Formacion;547.49
2025-06-27;Ventas;Suministros;4130.88
2025-09-29;Marketing;Suministros;619.46
2025-09-05;RRHH;Suministros;16446.87
2025-04-12;Direccion;Software;12077.28
2025-06-10;I+D;Software;578.47
2025-04-06;Operaciones;Publicidad;10330.35
2025-09-02;I+D;Suministros;350.83
2025-01-20;I+D;Publicidad;1015.83
2025-10-05;I+D;Formacion;10000000.0
2025-02-23;Ventas;Formacion;4265.76
2025-07-26;RRHH;Viajes;10757.07
2025-09-09;I+D;Personal;10000000.0
2025-01-06;Calidad;Seguros;120.02
2025-02-26;Direccion;Mantenimiento;1226.49
2025-09-27;Ventas;Viajes;1308.4
2025-04-16;Administracion;Hardware;11812.09
2025-04-24;I+D;Alquileres;13659.66
2025-03-15;Contabilidad;Viajes;2836.36
2025-10-21;Marketing;Software;11249.3
2025-05-27;Ventas;Viajes;1151.79
2025-07-04;Contabilidad;Viajes;6298.05
2025-02-03;Administracion;Alquileres;15070.76
2025-06-09;I+D;Personal;7138.05
2025-06-04;Contabilidad;Viajes;5035.09
2025-01-30;XXX-AREA MALA;Publicidad;9591.31
2025-08-06;Contabilidad;Personal;4266.71
2025-03-31;Administracion;Publicidad;6716.53
2025-11-09;Calidad;Suministros;3577.79
2025-04-29;Calidad;Suministros;10398.29
2025-01-02;Marketing;Formacion;4580.11
2025-11-02;Calidad;Hardware;10442.7
2025-01-25;Administracion;Alquileres;4147.57
2025-04-26;IT;Software;654.45
2025-04-22;Ventas;Mantenimiento;4422.51
2025-04-04;Direccion;Software;12478.68
2025-03-26;Contabilidad;Suministros;716.94
2025-09-22;Ventas;Suministros;5957.92
2025-09-28;Operaciones;Seguros;3626.82
2025-08-18;Administracion;Personal;7446.92
2025-08-17;I+D;Suministros;458.84
2025-07-02;Contabilidad;Hardware;5828.6
2025-05-16;Administracion;Viajes;6292.27
2025-08-06;Contabilidad;Viajes;4524.96
2025-02-07;Operaciones;Mantenimiento;5219.66
2025-05-22;Direccion;Mantenimiento;16666.23
2025-05-31;IT;Mantenimiento;1834.6
2025-07-15;Calidad;Hardware;10559.45
2025-04-14;IT;Seguros;6663.85
2025-07-20;Marketing;Formacion;648.9
2025-01-28;RRHH;Publicidad;1257.83
2025-09-06;RRHH;Viajes;8821.48
2025-01-26;Administracion;Seguros;10407.81
2025-04-21;Ventas;Suministros;1942.7
2025-01-12;RRHH;Seguros;435.8
2025-06-08;IT;Mantenimiento;2160.99
2025-07-23;Calidad;;970.35
2025-02-09;I+D;Personal;6041.22
2025-03-22;Marketing;Hardware;8885.76
2025-02-24;Operaciones;Personal;2432.33
2025-07-25;Marketing;XXX-PARTIDA MALA;780.92
2025-08-03;Calidad;Software;3741.4
2025-02-04;Administracion;Hardware;2300.87
2025-10-26;I+D;Formacion;2189.48
2025-05-22;I+D;Hardware;1241.85
2025-04-04;Marketing;Software;3034.33
2025-10-12;I+D;Software;2722.06
2025-03-01;Direccion;Suministros;6330.03
2025-13-40;Marketing;Mantenimiento;4675.97
2025-01-05;Contabilidad;Personal;6238.96
2025-11-05;Administracion;Alquileres;2339.17
2025-01-10;Administracion;Viajes;802.39
2025-02-11;Administracion;Publicidad;10090.78
2025-04-26;Operaciones;Software;2950.22
2025-10-08;RRHH;Formacion;5218.0
2025-11-07;Contabilidad;Viajes;2463.95
2025-09-08;Administracion;Software;1047.03
2025-04-17;I+D;Mantenimiento;4208.07
2025-01-19;Operaciones;Formacion;10000000.0
2025-07-09;Contabilidad;Viajes;1287.16
2025-01-07;Operaciones;Hardware;3623.97
2025-04-01;I+D;Alquileres;-500.0
2025-06-18;Operaciones;Suministros;6439.85
2025-03-05;Direccion;Hardware;10274.24
2025-03-11;Calidad;Seguros;275.06
2025-08-04;Direccion;Publicidad;971.84
2025-05-25;RRHH;Alquileres;5388.27
2025-09-15;I+D;Personal;10284.72
2025-03-31;Ventas;Suministros;3568.18
2025-02-12;Administracion;Mantenimiento;4837.86
2025-02-10;Ventas;Viajes;743.09
2025-04-05;IT;Seguros;13197.66
2025-06-06;Calidad;Viajes;3174.85
2025-08-20;RRHH;Alquileres;3394.49
2025-09-04;Operaciones;Mantenimiento;11505.35
2025-06-25;Administracion;Personal;10000000.0
2025-05-01;RRHH;Hardware;15173.67
2025-02-08;Calidad;Suministros;3788.27
2025-01-31;I+D;Viajes;5940.04
2025-07-21;Ventas;Suministros;2518.91
2025-01-07;I+D;Publicidad;185.69
2025-04-07;IT;Seguros;13039.14
2025-05-25;Operaciones;Personal;4134.69
2025-06-06;Operaciones;Viajes;14020.28
2025-06-01;Ventas;Suministros;3392.44
2025-10-07;Operaciones;Formacion;2823.88
2025-01-23;Calidad;Hardware;10362.36
2025-01-05;Contabilidad;Publicidad;3451.42
2025-11-01;Ventas;Alquileres;932.78
2025-08-26;Operaciones;Formacion;3213.19
2025-13-40;Operaciones;Formacion;4382.34
2025-03-17;Contabilidad;Mantenimiento;10733.82
2025-10-27;Direccion;Publicidad;319.33
2025-07-22;Ventas;Hardware;1892.78
2025-02-02;Operaciones;Seguros;6310.07
2025-05-30;RRHH;Viajes;2563.51
2025-06-09;Contabilidad;Alquileres;2070.98
2025-08-09;Calidad;Software;1672.01
2025-09-12;Direccion;Viajes;3314.17
2025-04-03;Marketing;Formacion;2376.3
2025-07-17;Ventas;Alquileres;5048.03
2025-07-24;RRHH;Personal;15658.1
2025-04-25;IT;Hardware;12615.92
2025-06-06;Direccion;Suministros;12819.28
2025-06-10;Administracion;Software;425.12
2025-05-19;I+D;Software;3266.71
2025-10-30;Contabilidad;Viajes;3523.99
2025-08-26;Administracion;Mantenimiento;6856.8
2025-08-24;Marketing;Formacion;439.34
2025-09-22;Ventas;Mantenimiento;13417.42
2025-06-14;Operaciones;Publicidad;9711.53
2025-06-11;IT;Seguros;4383.45
2025-02-16;Marketing;Alquileres;9992.23
2025-03-25;Administracion;Formacion;2448.85
2025-04-27;IT;Hardware;12170.74
2025-01-20;Administracion;Personal;3595.66
2025-10-09;RRHH;Alquileres;1631.67
2025-09-25;I+D;Seguros;-500.0
2025-03-22;I+D;Suministros;793.96
2025-07-16;Direccion;Formacion;775.09
2025-09-04;I+D;Viajes;4350.88
2025-09-22;IT;;1340.32
2025-03-31;Calidad;Alquileres;3529.51
2025-09-13;RRHH;Formacion;2113.25
2025-11-06;IT;Seguros;4122.32
2025-09-07;Administracion;Formacion;198.23
2025-01-26;Administracion;Seguros;1902.51
2025-08-02;RRHH;Suministros;9594.91
2025-02-12;I+D;Seguros;4008.43
2025-08-15;Calidad;Personal;15071.33
2025-01-29;Direccion;Publicidad;891.53
2025-10-18;Calidad;Hardware;10637.91
2025-04-11;Operaciones;Formacion;10000000.0
2025-07-14;I+D;Alquileres;5287.48
2025-08-19;RRHH;Hardware;4093.76
2025-05-30;I+D;Mantenimiento;1021.71
2025-09-04;I+D;Formacion;468.93
2025-01-31;RRHH;Hardware;14593.85
2025-02-21;Ventas;Suministros;2376.33
2025-09-26;Calidad;Alquileres;709.32
2025-08-05;Administracion;Suministros;4202.0
2025-10-04;Administracion;Formacion;3942.47
2025-01-04;I+D;;694.97
2025-05-09;Marketing;Alquileres;5200.46
2025-10-03;Administracion;Hardware;10448.35
2025-10-23;I+D;Seguros;4302.0
2025-11-10;Ventas;Hardware;2564.78
2025-01-23;Calidad;;4916.39
2025-04-26;Administracion;Hardware;10451.16
2025-06-11;Contabilidad;Viajes;7281.22
2025-11-01;I+D;Personal;3547.79
2025-05-26;Marketing;Alquileres;3855.96
2025-03-24;I+D;Suministros;764.9
2025-10-09;RRHH;Alquileres;271.64
2025-05-27;I+D;Publicidad;444.99
2025-08-24;Operaciones;Mantenimiento;2695.42
2025-01-26;Direccion;Hardware;8495.81
2025-01-27;Marketing;Mantenimiento;1069.84
2025-04-19;Administracion;Publicidad;8160.09
2025-05-02;Operaciones;Personal;106.36
2025-09-29;Contabilidad;Seguros;17139.81
2025-02-19;Operaciones;Formacion;3196.4
2025-05-06;IT;Suministros;9126.1
2025-04-07;Operaciones;Publicidad;2313.92
2025-06-13;Operaciones;Hardware;116.82
2025-06-11;I+D;Mantenimiento;3252.68
2025-11-08;Marketing;Alquileres;11144.05
2025-06-30;IT;Suministros;343.25
2025-10-01;Operaciones;Personal;4175.66
2025-09-19;IT;Software;6978.66
2025-05-07;IT;Viajes;4564.55
2025-10-03;Ventas;Hardware;3558.74
2025-03-19;I+D;Viajes;8912.4
2025-10-07;IT;Alquileres;7176.54
2025-08-31;Calidad;Personal;-500.0
2025-08-03;Administracion;Software;1225.49
2025-05-18;Contabilidad;Hardware;5460.91
2025-03-22;RRHH;Viajes;1688.67
2025-04-13;Calidad;Viajes;8200.87
2025-04-15;;Seguros;6548.61
2025-05-16;Direccion;Formacion;10745.61
2025-07-02;Operaciones;Software;1455.09
2025-08-12;I+D;Personal;4897.15
2025-08-25;RRHH;Viajes;1551.17
2025-02-15;Ventas;Viajes;1007.67
2025-02-06;Operaciones;Mantenimiento;6287.45
2025-10-26;Contabilidad;Personal;5541.87
2025-05-19;Ventas;Mantenimiento;1585.08
2025-03-25;Contabilidad;Software;6605.58
2025-07-08;RRHH;Formacion;12108.95
2025-06-15;Calidad;Seguros;655.4
2025-01-22;Direccion;Publicidad;238.7
2025-09-21;Operaciones;Hardware;9141.69
2025-02-27;Contabilidad;Software;7365.62
2025-07-19;RRHH;Mantenimiento;15487.33
2025-02-11;Calidad;Publicidad;1535.52
2025-06-29;Calidad;Software;4196.66
2025-06-27;Direccion;Seguros;656.42
2025-01-27;RRHH;Hardware;10625.12
2025-09-30;Contabilidad;Publicidad;1431.62
2025-07-13;Calidad;Alquileres;581.26
2025-06-28;Operaciones;Software;4811.52
2025-08-01;Direccion;Publicidad;10000000.0
2025-06-18;Ventas;Hardware;3155.65
2025-11-01;Calidad;Hardware;3660.46
2025-01-26;I+D;Publicidad;1828.84
2025-03-13;Marketing;Seguros;2191.5
2025-01-20;IT;Seguros;14545.53
2025-09-19;Contabilidad;Suministros;1277.12
2025-03-27;IT;Viajes;2733.05
2025-02-22;IT;Formacion;5989.92
2025-10-09;Calidad;Seguros;1418.87
2025-04-06;XXX-AREA MALA;Software;358.23
2025-06-19;Calidad;Viajes;7099.72
2025-06-10;Marketing;Formacion;1325.24
2025-06-21;Direccion;Personal;445.87
2025-02-21;IT;Hardware;8684.62
2025-04-22;Marketing;Mantenimiento;10354.64
2025-10-18;Administracion;Alquileres;10000000.0
2025-03-13;RRHH;Software;9176.77
2025-07-26;Contabilidad;Alquileres;610.32
2025-06-25;I+D;Personal;-500.0
2025-07-26;I+D;Alquileres;10629.67
2025-01-25;IT;Mantenimiento;2358.34
2025-09-16;Direccion;Personal;1100.91
2025-04-15;Administracion;Formacion;3910.67
2025-07-28;Ventas;Hardware;1004.6
2025-09-06;Calidad;Personal;15551.69
2025-08-23;Calidad;Software;2457.72
2025-05-09;Administracion;Seguros;-500.0
2025-06-25;XXX-AREA MALA;Seguros;831.63
2025-02-24;IT;Seguros;132.47
2025-02-28;Calidad;Viajes;697.95
2025-10-25;RRHH;Alquileres;6163.72
2025-06-28;IT;Personal;1068.08
2025-09-21;I+D;Alquileres;14296.04
2025-02-22;IT;Personal;6671.21
2025-07-14;XXX-AREA MALA;Seguros;3136.57
2025-02-08;Ventas;Hardware;251.83
2025-08-18;Marketing;Hardware;4078.79
2025-07-17;Calidad;Formacion;5492.27
2025-07-20;Administracion;Suministros;1581.0
2025-05-15;XXX-AREA MALA;Software;11205.7
2025-07-24;Contabilidad;Software;16236.48
2025-08-21;IT;Software;-500.0
2025-01-27;Administracion;Alquileres;16388.09
2025-11-07;Operaciones;Personal;2658.35
2025-06-13;Administracion;Formacion;8153.15
2025-07-11;Calidad;Mantenimiento;9222.76
2025-09-08;IT;Formacion;671.42
2025-02-04;Contabilidad;Suministros;1613.15
2025-03-05;RRHH;Viajes;1852.08
2025-01-02;I+D;Personal;975.54
2025-03-04;Ventas;Suministros;4097.79
2025-05-10;Ventas;Software;1535.12
2025-11-06;Direccion;Suministros;5838.91
2025-08-05;Administracion;Software;1709.26
2025-01-23;RRHH;Viajes;5072.0
2025-03-27;Calidad;Alquileres;227.97
2025-03-16;Contabilidad;Formacion;694.0
2025-04-08;Marketing;Suministros;11381.24
2025-07-28;RRHH;Publicidad;7978.98
2025-10-09;RRHH;Mantenimiento;5679.64
2025-07-22;Marketing;Software;12607.02
2025-08-11;Marketing;Suministros;11644.02
2025-04-04;Administracion;Mantenimiento;994.65
2025-04-14;Marketing;Personal;4793.56
2025-07-24;Calidad;Software;3151.24
2025-03-23;Contabilidad;Mantenimiento;7599.83
2025-07-04;Marketing;Mantenimiento;12407.34
2025-05-26;;Personal;2403.91
2025-06-03;Marketing;Formacion;3489.42
2025-09-16;Calidad;Formacion;13081.64
2025-06-20;I+D;Suministros;125.47
2025-09-16;Operaciones;XXX-PARTIDA MALA;1073.74
2025-09-16;Marketing;Mantenimiento;14255.99
2025-06-27;Operaciones;Publicidad;3237.6
2025-10-03;Direccion;XXX-PARTIDA MALA;1610.67
2025-07-01;Marketing;Viajes;3675.76
2025-02-26;IT;Personal;4604.27
2025-05-23;I+D;Personal;11321.49
2025-08-06;Ventas;Formacion;9304.49
2025-07-08;IT;Personal;2336.33
2025-01-03;Administracion;Personal;7752.0
2025-04-24;Direccion;Formacion;9568.74
2025-13-40;IT;Hardware;7851.08
2025-05-16;XXX-AREA MALA;Software;2532.41
2025-07-31;I+D;Seguros;3446.3
2025-03-12;Direccion;Software;2855.03
2025-07-11;Operaciones;Viajes;3129.54
2025-09-20;RRHH;Mantenimiento;8196.11
2025-04-16;Ventas;Software;1441.61
2025-02-25;Administracion;Viajes;2039.27
2025-04-26;Operaciones;Software;5335.37
2025-10-29;Direccion;Hardware;5114.43
2025-07-09;Marketing;Mantenimiento;5785.36
2025-01-27;IT;Alquileres;5151.84
2025-08-15;Direccion;Publicidad;948.02
2025-08-23;Administracion;Viajes;3775.49
2025-03-30;Calidad;Publicidad;1094.4
2025-09-05;Administracion;Publicidad;6490.49
2025-07-24;Contabilidad;Suministros;1703.77
2025-05-09;Direccion;Alquileres;1934.38
2025-03-26;Contabilidad;Formacion;1869.19
2025-08-24;Contabilidad;XXX-PARTIDA MALA;16329.07
2025-08-04;Direccion;Formacion;4608.85
2025-07-03;Contabilidad;Personal;1734.23
2025-01-08;Calidad;Personal;3682.97
2025-05-20;RRHH;Hardware;178.56
2025-06-03;Direccion;Personal;323.78
2025-05-30;Ventas;Alquileres;2470.5
2025-05-15;;Seguros;6390.21
2025-09-16;Operaciones;Mantenimiento;1574.1
2025-06-14;Ventas;Viajes;464.23
2025-02-17;Ventas;Seguros;1881.39
2025-05-07;I+D;Mantenimiento;6582.58
2025-10-26;Administracion;Suministros;4699.97
2025-08-30;RRHH;Personal;17161.16
2025-03-23;Ventas;Suministros;6163.33
2025-05-26;Ventas;Publicidad;16125.36
2025-05-09;Direccion;Seguros;411.32
2025-09-02;Contabilidad;Hardware;4268.11
2025-13-40;Contabilidad;Viajes;1287.26
2025-04-01;Contabilidad;Personal;1465.87
2025-11-03;Direccion;Hardware;5049.59
2025-05-02;Operaciones;Seguros;11614.03
2025-02-19;Marketing;Mantenimiento;4048.97
2025-08-28;Operaciones;Seguros;11094.74
2025-05-18;RRHH;Viajes;3693.77
2025-06-27;RRHH;Suministros;16006.16
2025-06-26;Calidad;Alquileres;2907.22
2025-04-22;Operaciones;Viajes;657.99
2025-05-20;Administracion;Formacion;5368.28
2025-10-16;Operaciones;Personal;807.07
2025-11-03;Direccion;Seguros;443.79
2025-07-17;RRHH;Software;8602.88
2025-04-03;Direccion;Alquileres;1282.71
2025-02-22;RRHH;Suministros;4288.12
2025-04-21;Calidad;Mantenimiento;2719.32
2025-06-07;RRHH;Personal;6506.91
2025-01-26;Administracion;Hardware;1739.95
2025-07-12;Administracion;Suministros;2812.21
2025-08-09;Direccion;Seguros;694.33
2025-04-30;I+D;Software;771.12
2025-06-12;Contabilidad;Software;16951.32
2025-04-11;IT;Viajes;1353.63
2025-08-16;Ventas;Seguros;5470.41
2025-09-12;I+D;Alquileres;4046.16
2025-07-18;RRHH;Software;16144.28
2025-09-04;Marketing;Software;14719.38
2025-05-13;IT;Mantenimiento;4817.85
2025-08-16;Marketing;Hardware;7527.71
2025-04-04;;Suministros;2639.72
2025-04-01;Contabilidad;Mantenimiento;15833.48
2025-03-16;Administracion;Personal;1360.36
2025-08-09;Marketing;Personal;147.89
2025-09-03;Calidad;Software;3230.37
2025-03-17;Direccion;Viajes;5134.3
2025-05-02;Administracion;Personal;573.87
2025-03-08;IT;Hardware;8347.08
2025-04-24;RRHH;Software;3902.49
2025-08-30;Contabilidad;Personal;4669.71
2025-01-08;Contabilidad;Suministros;1682.69
2025-10-15;Calidad;Formacion;12303.16
2025-10-25;Calidad;Personal;4978.06
2025-02-12;Ventas;Viajes;2225.75
2025-03-03;Direccion;Hardware;3574.0
2025-07-10;I+D;Suministros;838.56
2025-04-23;IT;Software;11375.11
2025-04-30;I+D;Software;4763.74
2025-06-20;IT;Hardware;11377.59
2025-06-21;I+D;Formacion;6934.29
2025-05-19;XXX-AREA MALA;Formacion;9228.86
2025-09-22;Direccion;Mantenimiento;4626.36
2025-09-04;Ventas;Personal;10828.67
2025-06-27;I+D;Software;980.25
2025-06-24;Administracion;Hardware;1878.91
2025-01-09;Operaciones;Publicidad;4995.75
2025-11-01;Ventas;Formacion;6991.09
2025-07-05;Direccion;Suministros;10719.97
2025-01-24;Ventas;Seguros;3950.69
2025-07-23;Direccion;Personal;791.98
2025-01-13;RRHH;Alquileres;1663.3
2025-07-07;RRHH;Suministros;2033.64
2025-05-18;I+D;Formacion;822.33
2025-02-10;Administracion;Mantenimiento;3734.67
2025-06-25;Contabilidad;Formacion;2074.63
2025-11-06;Calidad;Viajes;2582.94
2025-02-20;Operaciones;Publicidad;825.63
2025-04-30;Marketing;Mantenimiento;10217.4
2025-08-03;IT;Seguros;10261.06
2025-07-09;Ventas;Personal;1626.66
2025-10-22;Administracion;Seguros;3350.57
2025-05-07;RRHH;Publicidad;2009.68
2025-07-24;RRHH;Hardware;557.75
2025-11-05;IT;Suministros;5754.03
2025-07-31;Direccion;Publicidad;824.27
2025-03-09;Marketing;Hardware;5959.44
2025-08-03;Ventas;Mantenimiento;590.36
2025-01-25;Ventas;Hardware;683.11
2025-09-11;Ventas;Alquileres;2668.71
2025-10-25;Direccion;Personal;1211.34
2025-04-15;IT;Formacion;824.47
2025-06-02;Operaciones;Hardware;4644.57
2025-10-12;I+D;Mantenimiento;3841.74
2025-01-05;Direccion;Suministros;3003.85
2025-09-11;RRHH;Formacion;1292.14
2025-02-19;Ventas;Seguros;2895.77
2025-08-05;Marketing;Publicidad;10000000.0
2025-07-30;RRHH;Hardware;404.7
2025-02-28;Operaciones;Viajes;12589.57
2025-07-18;Administracion;Personal;2215.36
2025-06-24;Calidad;Suministros;4426.67
2025-03-24;IT;Software;12617.46
2025-07-06;Direccion;Publicidad;689.48
2025-11-01;RRHH;Viajes;5804.41
2025-08-12;IT;Software;2755.59
2025-04-05;I+D;Hardware;408.38
2025-10-19;Ventas;Suministros;4638.82
2025-05-27;Administracion;Suministros;2211.89
2025-02-01;Calidad;Alquileres;1187.36
2025-06-07;Marketing;Personal;2984.42
2025-05-02;Marketing;Suministros;5833.8
2025-06-17;Administracion;Hardware;2831.58
2025-02-17;Operaciones;Software;3232.69
2025-10-01;Calidad;Seguros;552.24
